,indexacao,category_id
20731,"Normas, tributação não-cumulativa, (PIS-PASEP), exclusão, benefício, empresa, (SIMPLES), cooperativa, instituição financeira, contribuinte, substituição tributária, fixação, alíquota, critérios, autoridade administrativa, desconhecimento, ato jurídico, negócio jurídico, disciplinamento, combate, elisão fiscal, prorrogação, prazo, pagamento, débito fiscal, débito previdenciário, regime especial, parcelamento, (PASEP), Estados, (DF), Municípios, Autarquia, Fundação Pública, inaptidão, inscrição, responsabilidade, terceiros, comércio exterior, obrigatoriedade, transporte internacional, informações, passageiro, tripulante, controle aduaneiro, suspensão, (IPI), produto, (TIPI), penalidade, pessoa jurídica, falta, informação, autoridade fiscal, aumento, percentual, (CSLL), dedução, despesa, inovação, pesquisa tecnológica, patente de invenção, criação, bônus, incentivo, adimplência,  obrigação fiscal, remessa, Secretaria da Receita Federal, relação, servidor, autoridade, cargo em comissão, apresentação, declaração de bens, patrimônio.   _Alteração, legislação tributária federal, ajuste fiscal,  exportação, valor tributável, (IPI), cigarro, penalidade, selo, controle, produto, combate, fraude, concessão, compensação, crédito fiscal, imposto de renda, lucro, Convenção Internacional, País Estrangeiro, (MERCOSUL), restrição, bitributação, atividade industrial, atividade agrícola, simplificação, procedimento, reabertura, (REFIS), danos, importação, mercadoria, infração, legislação aduaneira, mercado atacadista, energia elétrica.",3
24779,"Concessão, Título de Capital Nacional, Capital Nacional da Cerâmica, Cunha (SP), São Paulo (Estado).",2
42890,"Denominação, trecho, rodovia federal, Muriaé (MG), homenagem,  vice-presidente.",2
60037,"Alteração, Lei do Fundo Nacional de Segurança Pública,  polícia legislativa,  Estados, recursos, Fundo Nacional de Segurança Pública (FNSP), qualificação profissional, treinamento.",0
3835,"Alteração, Estatuto da Criança e do Adolescente, critérios, escolha, distribuição, membros, conselho tutelar, municípios.",0
18191,"Concessão, aumento, prazo, pessoa física, pessoa jurídica, intimação, omissão, atraso, entrega, declaração de rendimento,",3
63329,"Isenção, operadora de plano de assistência à saúde, contribuição, Serviço Social do Comércio (Sesc), Serviço Nacional de Aprendizagem do Comércio (Senac).",3
66382,"Alteração, decreto-lei, isenção, foro, laudêmio, taxa, cota, aluguel, multa, terreno de marinha, ocupação, idoso.",1
34116,"Alteração, Lei Federal, critérios, redução, percentual, compensação financeira, indenização, exploração, substância, mineral, utilização,  construção, obra civil, areia, rocha, calcário, empresa de cimento, fertilizante, cálculo, equipamentos, medida, registro, água mineral, exclusão, embalagem, produto mineral, balneário, fonte termal, valor, referência, aumento,  compensação, destinação, (DNPM), inadimplência, pagamento, inclusão, dívida ativa, União Federal, multa.",0
4244,"_Criação, título, certificado, garantia, entrega, produto agropecuário, legitimação, emissão, instituição financeira, bancos, sistema financeiro nacional, definição, reforma bancária, escrituração, utilização, registro, liquidação financeira, administração, entidade, autorização, (Bacen), requisitos, data, vencimento, validade, nome, proprietário, produto, descrição, produto agrícola, especificação, qualidade, quantidade, local, depósito, número, identificação, endereço, emitente, pessoa física, registro, (CPF), (CGC), tarifas, incidência, armazenagem, prazo determinado, proibição, penhora, alienação, realização, terceiros, apresentação, comprovação, depósito, espécie, variação, classificação, mês, ano, prazo, hipótese, deterioração, substituição, produto, responsabilidade, vigilância, conservação, depositário. _Proibição, utilização, benefício pessoal, caso fortuito, hipótese, omissão, informação, declaração falsa, qualificação, crime, estelionato, possibilidade, negociação, utilização, bolsa de mercadorias, mercado de balcão, limitação, prazo determinado, ativo financeiro, ausência, incidência, imposto sobre operação de crédito, operação de câmbio, seguro agrário, título mobiliário, armazenagem, pagamento, responsabilidade, instituição emitente, fiança bancária, arbitramento, realização, juízo arbitral, orgãos, rede oficial, autorização, Executivo, manutenção, estoque, definição, política agrícola.",0
7610,"Criação, Conselho Nacional de Relações do Trabalho, vinculação, Ministério do Trabalho e Emprego, órgão colegiado, composição tripartite, negociação coletiva de trabalho,  elaboração, proposição, matéria trabalhista, relação de emprego, trabalho, organização sindical, definição, membros, organização administrativa, funcionamento, competência, duração, mandato, representante, suplente.   _ Alteração, Lei da Nova Organização Administrativa da Presidência da República e Ministérios, denominação, Conselho Nacional de Relações do Trabalho, vinculação, Ministério do Trabalho e Emprego.",0
10369,"Criação, Cidadão Colaborador,   denúncia, informação,  autoridade competente, ato ilício, corrupção, administração pública, critério, recompensa, proteção, direitos, colaborador, delação premiada.",0
64821,"Denominação, trecho rodoviário, rodovia federal, ligação, municípios, Curvelo, Inimutaba, (MG).",0
40561,"Aprovação, concessão, emissora, rádio comunitária, município, Anadia, (AL).",0
62713,"Alteração, lei federal, garantia, representação, diversidade, grupo étnico, diversidade sexual, gênero, publicidade, contrato administrativo, poder público, direitos das minorias, ação afirmativa.",1
63055,"Alteração, lei federal, Dia Nacional do Quadrilheiro Junino, alteração, data, comemoração, junho.",0
35603,"Concessão, isenção fiscal, (IPI), Feirante, aquisição, veículo automotor, utilização, transporte, comercialização, mercadoria, horticultura, fruticultura, granja, feira livre.",3
27973,"Alteração, Lei do Repouso Semanal Remunerado, fixação, valor, multa, infração,  duplicidade, pagamento, reincidência, desacato, autoridade, oposição, fiscalização.",0
58502,"Sustação, ato normativo, Agência Nacional de Energia Elétrica (ANEEL), reajuste, Tarifa de energia elétrica, Empresa, Bandeirante Energia.",0
49699,"Alteração, Lei Geral das Telecomunicações, proibição, habilitação, telefone celular, inexistência, cadastro, usuário, concessionária, prestação de serviço.",0
25235,"_ Aplicação, Constituição Federal, diretrizes gerais, saneamento básico, titularidade, Municípios, Estados, (DF), integração, gestão, fiscalização, órgão regulador, padrão de qualidade, prestação de serviço, usuário, entidade, credenciamento, (ANA), autorização, concessão de uso, permissão, serviços públicos, abastecimento de água, tratamento de água, serviço de esgotos, material sanitário, edital, universalidade, serviço, licitação, concessionária, transferência, controle societário, leilão, concorrência pública, indenização, permissionária, rescisão, contrato, direitos, consumidor, usuário, fórmula, cálculo, reajuste, remuneração, revisão, tarifas, água, deveres, prestador de serviço. _ União Federal, criação, Política Nacional de Saneamento Básico, integração, política, saúde, meio ambiente, desenvolvimento urbano, recursos hídricos, (MS), nível, água potável, Sistema Nacional de Informações em Saneamento, Conselho Estadual, Conselho Municipal, saneamento básico. _ Alteração, lei federal, parcelamento, solo urbano, infra - estrutura, escoamento, águas  pluviais, esgoto, abastecimento de água, energia elétrica, iluminação pública, inclusão, receita, (ANA), recursos financeiros, credenciamento, entidade, agência reguladora, atividade de regulação, fiscalização, prestação de serviço, revogação, legislação, tarifas, serviços públicos, saneamento básico.",0
62839,"Cláusula de barreira, desempenho, matéria eleitoral, limitação, exercício, mandato eletivo, Deputado Federal, Deputado Estadual, Deputado Distrital, candidato eleito, partido político, percentual, voto válido, obtenção, eleição, Câmara dos Deputados, distribuição, Estados.",1
9000,"Alteração, Lei das Eleições, redução, limitação, quantidade, eleitor, exigência, realização, votação, segundo turno, eleição, Prefeito.",1
9901,"Transferência, bens imóveis, propriedade, patrimônio da União, localização, zona urbana, municípios, Amazônia Legal, Região Amazônica, patrimônio, Prefeitura Municipal, município, regularização fundiária, exceção, local, funcionamento, órgão público, administração pública federal, área de preservação permanente, unidade de conservação da natureza.",0
65722,"Aprovação, ato internacional, Acordo sobre o  Intercâmbio de Informações Relativas a Matérias Tributárias, Brasil, Jersey.",3
62850,"Fixação, prazo máximo, emissão, certidão, declaração, acesso, informação, órgão público, Administração Pública, Administração Direta, Administração Indireta, solicitação, pessoa física, pessoa jurídica, penalidade, indenização, requerente, danos materiais., cidadão.",1
14157,"Alteração, legislação tributária federal, autorização, Secretaria da Receita Federal, celebração, convênio, Conselho Regional de Contabilidade, criação, banco de dados, Contabilista, atividade, realização, inscrição, meio eletrônico, (INTERNET), cadastramento, cadastro nacional, contribuinte, (CNPJ), exame, guarda, documento, necessidade, termo de responsabilidade, comprovação, dispensa, remessa, papel, utilização, senha, assinatura eletrônica.",3
64779,"Criação, Programa Nacional de Qualidade Ambiental, diretrizes, critérios, licitação, Administração Pública, certificação, madeira, adaptação, obra pública, empresa de engenharia e construção, redução, utilização, recursos florestais, subproduto, legalidade, exploração, venda, transporte, proibição, Poder Público, compra, mogno, ressalva, aquisição, produto florestal, plano de manejo, desenvolvimento sustentável, exigência, documentação, (IBAMA), Ministério do Meio Ambiente.",1
32842,"Alteração, Estatuto da Micro e Pequena Empresa, associação comercial, Regime Especial Unificado de Arrecadação de Tributos e Contribuições devidos pelas Microempresas e Empresas de Pequeno Porte (Simples Nacional).",3
40155,"Alteração, Lei de Informática (1991), ampliação, prazo determinado,  empresa, tecnologia da informação e comunicação (TIC), beneficiamento, benefício fiscal, investimento, desenvolvimento tecnológico, pesquisa tecnológica, inovação tecnológica, convênio, Instituição Científica, Tecnológica e de Inovação (ICT), Instituição de Ensino Superior (IES), procedimento, prestação de contas, auditoria independente, desburocratização. _Alteração, lei federal, empresa, tecnologia da informação e comunicação (TIC), produção, Zona Franca de Manaus (ZFM), beneficiamento, benefício fiscal, investimento, desenvolvimento tecnológico, pesquisa tecnológica, inovação tecnológica, aplicação, recursos, Organização social, procedimento, prestação de contas _Critério, concessão, benefício fiscal, regularidade, empresa, Seguridade social.",0
38399,"Concessão, título, Capital Nacional da Moldura, Braço do Norte (SC), Santa Catarina.",2
